	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
2291		Liane Moriarty	Liane Moriarty**TRULY MADLY GUILTY	1250069815	9781250069818	2016-08-27	5	5	5	TRULY MADLY GUILTY
2292		Janet Evanovich and Phoef Sutton	Janet Evanovich and Phoef Sutton**CURIOUS MINDS	0553392689	9780553392685	2016-08-27	2	3	12	CURIOUS MINDS
2293		Sandra Brown	Sandra Brown**STING	1455581232	9781455581238	2016-08-27	2	2	4	STING
2294		Jojo Moyes	Jojo Moyes**ME BEFORE YOU	0143130153	9780143130154	2016-08-27	0	0	18	ME BEFORE YOU
2295		M L Stedman	M L Stedman**THE LIGHT BETWEEN OCEANS	1451681763	9781451681765	2016-08-27	8	0	2	THE LIGHT BETWEEN OCEANS
2296		Kristin Hannah	Kristin Hannah**SUMMER ISLAND	0345459520	9780345459527	2016-08-27	1	0	10	SUMMER ISLAND
2297		Ruth Ware	Ruth Ware**THE WOMAN IN CABIN 10	1501132946	9781501132940	2016-08-27	4	11	11	THE WOMAN IN CABIN 10
2298		Nicholas Sparks	Nicholas Sparks**SEE ME	1455520624	9781455520626	2016-08-27	0	0	19	SEE ME
2299		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**BULLSEYE	0316284556	9780316284554	2016-08-27	4	7	8	BULLSEYE
2300		M S Force	M S Force**VIRTUOUS	1942295081	9781942295082	2015-04-18	0	0	19	VIRTUOUS
2301		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2015-04-18	14	1	2	THE GIRL ON THE TRAIN
2302		Nora Roberts	Nora Roberts**THE LIAR	None	9780698161351	2015-04-18	1	0	1	THE LIAR
2303		Jude Deveraux	Jude Deveraux**TRUE LOVE	None	9780345541802	2015-04-18	1	0	12	TRUE LOVE
2304		Anne Tyler	Anne Tyler**A SPOOL OF BLUE THREAD	1101874287	9781101874288	2015-04-18	0	0	17	A SPOOL OF BLUE THREAD
2305		Diana Gabaldon	Diana Gabaldon**OUTLANDER	0440335167	9780440335160	2015-04-18	15	8	9	OUTLANDER
2306		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2015-04-18	49	15	14	THE HUSBAND'S SECRET
2307		J R Ward	J R Ward**THE STORY OF SON	1466867833	9781466867833	2015-04-18	0	0	18	THE STORY OF SON
2308		Lisa Scottoline	Lisa Scottoline**EVERY FIFTEEN MINUTES	None	9781466874619	2015-04-18	1	0	5	EVERY FIFTEEN MINUTES
2309		Nicholas Sparks	Nicholas Sparks**THE LONGEST RIDE	1455520667	9781455520664	2015-04-18	23	2	4	THE LONGEST RIDE
2310		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2015-04-18	11	6	8	THE NIGHTINGALE
2311		Christina Lauren	Christina Lauren**BEAUTIFUL SECRET	1476778019	9781476778013	2015-04-18	1	0	7	BEAUTIFUL SECRET
2312		James Patterson and Marshall Karp	James Patterson and Marshall Karp**NYPD RED 3	0316284564	9780316284561	2015-04-18	5	7	11	NYPD RED 3
2313		Tess Gerritsen	Tess Gerritsen**THE MEPHISTO CLUB	0345495306	9780345495303	2015-04-18	0	0	20	THE MEPHISTO CLUB
2314		Stuart Woods	Stuart Woods**HOT PURSUIT		9780698154162	2015-04-18	2	3	15	HOT PURSUIT
2315		Donna Tartt	Donna Tartt**THE GOLDFINCH	0316055441	9780316055444	2015-04-18	0	0	16	THE GOLDFINCH
2316		Sara Gruen	Sara Gruen**AT THE WATER'S EDGE	0812997891	9780812997897	2015-04-18	2	0	13	AT THE WATER'S EDGE
2317		Aurora Rose Reynolds	Aurora Rose Reynolds**UNTIL JULY	None	A00B00VNAB1MW	2015-04-18	1	0	10	UNTIL JULY
2318		Harlan Coben	Harlan Coben**THE STRANGER	0698186206	9780698186200	2015-04-18	4	4	3	THE STRANGER
2319		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE		9781476746609	2015-04-18	31	5	6	ALL THE LIGHT WE CANNOT SEE
2320		Laura Kaye	Laura Kaye**HARD AS YOU CAN	0062267914	9780062267917	2014-03-01	0	0	18	HARD AS YOU CAN
2321		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2014-03-01	28	6	9	THE HUSBAND'S SECRET
2322		James Patterson and Mark Sullivan	James Patterson and Mark Sullivan**PRIVATE L.A.	0316211117	9780316211116	2014-03-01	3	2	6	PRIVATE L.A.
2323		Ron Carr	Ron Carr**THE CHANCE	None	9781460326992	2014-03-01	1	0	1	THE CHANCE
2324		John Grisham	John Grisham**SYCAMORE ROW	0385537921	9780385537926	2014-03-01	19	4	10	SYCAMORE ROW
2325		J D Robb	J D Robb**CONCEALED IN DEATH	None	9781101617267	2014-03-01	2	1	8	CONCEALED IN DEATH
2326		H M Ward	H M Ward**THE ARRANGEMENT 14	None	9781630350208	2014-03-01	1	0	12	THE ARRANGEMENT 14
2327		Jonathan Kellerman	Jonathan Kellerman**KILLER	0345548418	9780345548412	2014-03-01	3	7	13	KILLER
2328		Sue Monk Kidd	Sue Monk Kidd**THE INVENTION OF WINGS		9780698175242	2014-03-01	8	5	11	THE INVENTION OF WINGS
2329		Anna Quindlen	Anna Quindlen**STILL LIFE WITH BREAD CRUMBS	0812995759	9780812995756	2014-03-01	0	0	17	STILL LIFE WITH BREAD CRUMBS
2330		Joanne Fluke	Joanne Fluke**BLACKBERRY PIE MURDER	0758280394	9780758280398	2014-03-01	1	0	15	BLACKBERRY PIE MURDER
2331		Abbi Glines	Abbi Glines**TAKE A CHANCE	1476756562	9781476756561	2014-03-01	1	0	7	TAKE A CHANCE
2332		Susan Mallery	Susan Mallery**EVENING STARS	1460327047	9781460327043	2014-03-01	0	0	19	EVENING STARS
2333		Christina Baker Kline	Christina Baker Kline**ORPHAN TRAIN		9780062101204	2014-03-01	6	13	14	ORPHAN TRAIN
2334		Kim Harrison	Kim Harrison**THE UNDEAD POOL	0062300156	9780062300157	2014-03-01	1	0	4	THE UNDEAD POOL
2335		Donna Tartt	Donna Tartt**THE GOLDFINCH		9780316248679	2014-03-01	19	3	5	THE GOLDFINCH
2336		Janet Evanovich and Lee Goldberg	Janet Evanovich and Lee Goldberg**THE CHASE		9780345543103	2014-03-01	1	0	2	THE CHASE
2337		Debbie Macomber	Debbie Macomber**FRIENDS — AND THEN SOME	None	9781941824016	2014-03-01	1	0	3	FRIENDS — AND THEN SOME
2338		Lisa Gardner	Lisa Gardner**TOUCH AND GO	None	9781101611012	2014-03-01	0	0	20	TOUCH AND GO
2339		Raine Miller	Raine Miller**RARE AND PRECIOUS THINGS	None	A00B00HERLSLC	2014-03-01	0	0	16	RARE AND PRECIOUS THINGS
2340		Catherine Coulter	Catherine Coulter**INSIDIOUS	1501150316	9781501150319	2016-08-20	2	1	13	INSIDIOUS
2341		Lisa Scottoline	Lisa Scottoline**DAMAGED	1250099633	9781250099631	2016-08-20	1	0	6	DAMAGED
2342		Daniel Silva	Daniel Silva**THE BLACK WIDOW	0062320246	9780062320247	2016-08-20	0	0	18	THE BLACK WIDOW
2343		Jasmine Walt and Rebecca Hamilton	Jasmine Walt and Rebecca Hamilton**SHADOW BORN	None	A00B01FT4OAUW	2016-08-20	1	0	12	SHADOW BORN
2344		Colson Whitehead	Colson Whitehead**THE UNDERGROUND RAILROAD	0385542364	9780385542364	2016-08-20	3	3	4	THE UNDERGROUND RAILROAD
2345		Penelope Ward	Penelope Ward**NEIGHBOR DEAREST	1942215479	9781942215479	2016-08-20	1	0	14	NEIGHBOR DEAREST
2346		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	1594634025	9781594634024	2016-08-20	78	2	1	THE GIRL ON THE TRAIN
2347		Jamie McGuire	Jamie McGuire**A BEAUTIFUL FUNERAL	None	A00B01GJ5LT0O	2016-08-20	1	0	9	A BEAUTIFUL FUNERAL
2348		Fredrik Backman	Fredrik Backman**A MAN CALLED OVE	1476738025	9781476738024	2016-08-20	13	10	8	A MAN CALLED OVE
2349		Nicholas Sparks	Nicholas Sparks**SEE ME	1455520624	9781455520626	2016-08-20	0	0	17	SEE ME
2350		Jojo Moyes	Jojo Moyes**AFTER YOU	0143108867	9780143108863	2016-08-20	17	12	15	AFTER YOU
2351		Liane Moriarty	Liane Moriarty**TRULY MADLY GUILTY	1250069815	9781250069818	2016-08-20	4	4	5	TRULY MADLY GUILTY
2352		Janet Evanovich and Phoef Sutton	Janet Evanovich and Phoef Sutton**CURIOUS MINDS	0553392697	9780553392692	2016-08-20	1	0	3	CURIOUS MINDS
2353		John Grisham	John Grisham**ROGUE LAWYER	0553393480	9780553393484	2016-08-20	18	8	10	ROGUE LAWYER
2354		Jojo Moyes	Jojo Moyes**ME BEFORE YOU	0143130153	9780143130154	2016-08-20	0	0	16	ME BEFORE YOU
2355		M L Stedman	M L Stedman**THE LIGHT BETWEEN OCEANS	1451681763	9781451681765	2016-08-20	0	0	19	THE LIGHT BETWEEN OCEANS
2356		B A Paris	B A Paris**BEHIND CLOSED DOORS	1250121019	9781250121011	2016-08-20	0	0	20	BEHIND CLOSED DOORS
2357		Ruth Ware	Ruth Ware**THE WOMAN IN CABIN 10	1501132938	9781501132933	2016-08-20	3	13	11	THE WOMAN IN CABIN 10
2358		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**BULLSEYE	0316284556	9780316284554	2016-08-20	3	5	7	BULLSEYE
2359		Sandra Brown	Sandra Brown**STING	1455581232	9781455581238	2016-08-20	1	0	2	STING
2360		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2015-06-06	21	2	2	THE GIRL ON THE TRAIN
2361		Nelson DeMille	Nelson DeMille**RADIANT ANGEL	145558231X	9781455582310	2015-06-06	2	1	5	RADIANT ANGEL
2362		Jessica Knoll	Jessica Knoll**LUCKIEST GIRL ALIVE	1476789657	9781476789651	2015-06-06	4	7	8	LUCKIEST GIRL ALIVE
2363		Diana Gabaldon	Diana Gabaldon**OUTLANDER	0440335167	9780440335160	2015-06-06	19	0	15	OUTLANDER
2364		Stephen King	Stephen King**FINDERS KEEPERS	1501100130	9781501100130	2015-06-06	1	0	1	FINDERS KEEPERS
2365		Samantha Young	Samantha Young**MOONLIGHT ON NIGHTINGALE WAY	None	9780698195677	2015-06-06	0	0	20	MOONLIGHT ON NIGHTINGALE WAY
2366		Jamie McGuire	Jamie McGuire**BEAUTIFUL SACRIFICE	None	A00B00WFGUQ4W	2015-06-06	2	12	13	BEAUTIFUL SACRIFICE
2367		Clive Cussler and Boyd Morrison	Clive Cussler and Boyd Morrison**PIRANHA		9780698140769	2015-06-06	2	3	14	PIRANHA
2368		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**ZOO	None	9781455591237	2015-06-06	5	0	10	ZOO
2369		Nalini Singh	Nalini Singh**SHARDS OF HOPE	None	9781101605219	2015-06-06	1	0	12	SHARDS OF HOPE
2370		David Baldacci	David Baldacci**MEMORY MAN	1455586382	9781455586387	2015-06-06	7	5	6	MEMORY MAN
2371		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2015-06-06	18	8	9	THE NIGHTINGALE
2372		Jason Matthews	Jason Matthews**PALACE OF TREASON	1476793751	9781476793757	2015-06-06	0	0	19	PALACE OF TREASON
2373		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2015-06-06	38	4	4	ALL THE LIGHT WE CANNOT SEE
2374		Janet Evanovich	Janet Evanovich**TOP SECRET TWENTY-ONE	0345542932	9780345542939	2015-06-06	0	0	17	TOP SECRET TWENTY-ONE
2375		George R R Martin	George R R Martin**A GAME OF THRONES	0553897845	9780553897845	2015-06-06	0	0	18	A GAME OF THRONES
2376		K Bromberg	K Bromberg**SWEET ACHE	None	9780698186699	2015-06-06	1	0	11	SWEET ACHE
2377		John Sandford	John Sandford**GATHERING PREY	None	9780698152519	2015-06-06	0	0	16	GATHERING PREY
2378		Judy Blume	Judy Blume**IN THE UNLIKELY EVENT	1101875054	9781101875056	2015-06-06	1	0	3	IN THE UNLIKELY EVENT
2379		James Patterson and Maxine Paetro	James Patterson and Maxine Paetro**14TH DEADLY SIN	031640876X	9780316408769	2015-06-06	5	6	7	14TH DEADLY SIN
2380		Brad Thor	Brad Thor**CODE OF CONDUCT	1476717176	9781476717173	2015-07-25	3	8	9	CODE OF CONDUCT
2381		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2015-07-25	28	3	2	THE GIRL ON THE TRAIN
2382		Catherine Coulter	Catherine Coulter**NEMESIS	None	9780698164895	2015-07-25	3	12	14	NEMESIS
2383		Jessica Knoll	Jessica Knoll**LUCKIEST GIRL ALIVE	1476789657	9781476789651	2015-07-25	11	13	12	LUCKIEST GIRL ALIVE
2384		Andy Weir	Andy Weir**THE MARTIAN	None	9780804139038	2015-07-25	9	7	7	THE MARTIAN
2385		Elin Hilderbrand	Elin Hilderbrand**THE RUMOR	0316334502	9780316334501	2015-07-25	6	10	11	THE RUMOR
2386		Kathy Reichs	Kathy Reichs**SPEAKING IN BONES	0345544056	9780345544056	2015-07-25	1	0	6	SPEAKING IN BONES
2387		James Patterson and Howard Roughan	James Patterson and Howard Roughan**TRUTH OR DIE	0316408735	9780316408738	2015-07-25	5	14	15	TRUTH OR DIE
2388		E L James	E L James**GREY	1101946350	9781101946350	2015-07-25	6	2	3	GREY
2389		J A Jance	J A Jance**STAND DOWN	0062418483	9780062418487	2015-07-25	0	0	16	STAND DOWN
2390		Stuart Woods	Stuart Woods**NAKED GREED	None	9781101664247	2015-07-25	0	0	17	NAKED GREED
2391		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2015-07-25	45	5	5	ALL THE LIGHT WE CANNOT SEE
2392		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2015-07-25	25	11	10	THE NIGHTINGALE
2393		Harper Lee	Harper Lee**GO SET A WATCHMAN	0062409859	9780062409850	2015-07-25	2	1	1	GO SET A WATCHMAN
2394		Daniel Silva	Daniel Silva**THE ENGLISH SPY	0062320157	9780062320155	2015-07-25	4	9	8	THE ENGLISH SPY
2395		James Patterson and Michael Ledwidge	James Patterson and Michael Ledwidge**ZOO	0316097438	9780316097437	2015-07-25	0	0	18	ZOO
2396		Judy Blume	Judy Blume**IN THE UNLIKELY EVENT	1101875054	9781101875056	2015-07-25	0	0	19	IN THE UNLIKELY EVENT
2397		Mary Kubica	Mary Kubica**THE GOOD GIRL	1460330196	9781460330197	2015-07-25	1	0	4	THE GOOD GIRL
2398		Gillian Flynn	Gillian Flynn**DARK PLACES	0307459926	9780307459923	2015-07-25	15	15	13	DARK PLACES
2399		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2015-07-25	0	0	20	THE HUSBAND'S SECRET
2400		Lisa Kleypas	Lisa Kleypas**COLD-HEARTED RAKE	None	9780062371836	2015-10-31	1	0	10	COLD-HEARTED RAKE
2401		Dean Koontz	Dean Koontz**FINAL HOUR	None	9781101965474	2015-10-31	0	0	17	FINAL HOUR
2402		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	0698185390	9780698185395	2015-10-31	42	11	15	THE GIRL ON THE TRAIN
2403		Vince Flynn and Kyle Mills	Vince Flynn and Kyle Mills**THE SURVIVOR	1476783470	9781476783475	2015-10-31	4	5	7	THE SURVIVOR
2404		James Patterson and David Ellis	James Patterson and David Ellis**THE MURDER HOUSE	0316337978	9780316337977	2015-10-31	5	7	11	THE MURDER HOUSE
2405		Tess Gerritsen	Tess Gerritsen**PLAYING WITH FIRE	None	9781101884355	2015-10-31	0	0	18	PLAYING WITH FIRE
2406		Kristen Ashley	Kristen Ashley**WALK THROUGH FIRE	1455533246	9781455533244	2015-10-31	1	0	6	WALK THROUGH FIRE
2407		John Grisham	John Grisham**ROGUE LAWYER	0385539436	9780385539432	2015-10-31	2	1	1	ROGUE LAWYER
2408		Elizabeth George	Elizabeth George**A BANQUET OF CONSEQUENCES		9780698186163	2015-10-31	1	0	5	A BANQUET OF CONSEQUENCES
2409		Andy Weir	Andy Weir**THE MARTIAN	None	9780804139038	2015-10-31	23	4	4	THE MARTIAN
2410		Patricia Cornwell	Patricia Cornwell**DEPRAVED HEART	0062325426	9780062325426	2015-10-31	1	0	2	DEPRAVED HEART
2411		David Mitchell	David Mitchell**SLADE HOUSE	0812998685	9780812998689	2015-10-31	0	0	19	SLADE HOUSE
2412		Maya Banks	Maya Banks**DARKEST BEFORE DAWN	None	9780698176188	2015-10-31	1	0	8	DARKEST BEFORE DAWN
2413		David Lagercrantz	David Lagercrantz**THE GIRL IN THE SPIDER'S WEB	0385354290	9780385354295	2015-10-31	9	10	14	THE GIRL IN THE SPIDER'S WEB
2414		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2015-10-31	0	0	16	ALL THE LIGHT WE CANNOT SEE
2415		Fern Michaels	Fern Michaels**WISHES FOR CHRISTMAS	1420136666	9781420136661	2015-10-31	0	0	20	WISHES FOR CHRISTMAS
2416		Alexander McCall Smith	Alexander McCall Smith**THE WOMAN WHO WALKED IN SUNSHINE	None	9780307911575	2015-10-31	1	0	12	THE WOMAN WHO WALKED IN SUNSHINE
2417		Robert Galbraith	Robert Galbraith**CAREER OF EVIL	0316349925	9780316349925	2015-10-31	2	2	9	CAREER OF EVIL
2418		Nicholas Sparks	Nicholas Sparks**SEE ME	1455520616	9781455520619	2015-10-31	3	3	3	SEE ME
2419		Lisa Scottoline	Lisa Scottoline**CORRUPTED	1250027942	9781250027948	2015-10-31	1	0	13	CORRUPTED
2420		E L James	E L James**FIFTY SHADES OF GREY		A00B0052U59F4	2012-03-10	2	1	1	FIFTY SHADES OF GREY
2421		Jodi Picoult	Jodi Picoult**LONE WOLF	1439149690	9781439149690	2012-03-10	2	2	8	LONE WOLF
2422		Stieg Larsson	Stieg Larsson**THE GIRL WHO PLAYED WITH FIRE	0307272303	9780307272300	2012-03-10	0	0	17	THE GIRL WHO PLAYED WITH FIRE
2423		Stieg Larsson	Stieg Larsson**THE GIRL WHO KICKED THE HORNET’S NEST	0307454568	9780307454560	2012-03-10	29	5	5	THE GIRL WHO KICKED THE HORNET’S NEST
2424		James Patterson and Mark Sullivan	James Patterson and Mark Sullivan**PRIVATE GAMES	0316206814	9780316206815	2012-03-10	4	12	12	PRIVATE GAMES
2425		Chris Pavone	Chris Pavone**THE EXPATS	None	9780307956378	2012-03-10	0	0	19	THE EXPATS
2426		Patricia Briggs	Patricia Briggs**FAIR GAME		9781101560006	2012-03-10	1	0	6	FAIR GAME
2427		Clive Cussler and Justin Scott	Clive Cussler and Justin Scott**THE THIEF		9781101577295	2012-03-10	1	0	4	THE THIEF
2428		Laurann Dohner	Laurann Dohner**WRATH	None	9781419939044	2012-03-10	1	0	14	WRATH
2429		Nicholas Sparks	Nicholas Sparks**THE LUCKY ONE	0446542180	9780446542180	2012-03-10	4	6	3	THE LUCKY ONE
2430		George R R Martin	George R R Martin**A GAME OF THRONES	0553897845	9780553897845	2012-03-10	0	0	20	A GAME OF THRONES
2431		Vince Flynn	Vince Flynn**KILL SHOT	None	9781439100523	2012-03-10	5	9	11	KILL SHOT
2432		E L James	E L James**FIFTY SHADES FREED	None	A00B006ZBRMOU	2012-03-10	1	0	7	FIFTY SHADES FREED
2433		Jonathan Kellerman	Jonathan Kellerman**VICTIMS	0345532171	9780345532176	2012-03-10	2	4	13	VICTIMS
2434		E L James	E L James**FIFTY SHADES DARKER		A00B005N0PJJO	2012-03-10	2	15	2	FIFTY SHADES DARKER
2435		Ron Carr	Ron Carr**REDWOOD BEND	0778313107	9780778313106	2012-03-10	0	0	18	REDWOOD BEND
2436		J D Robb	J D Robb**CELEBRITY IN DEATH	None	9781101560365	2012-03-10	3	13	15	CELEBRITY IN DEATH
2437		Kathryn Stockett	Kathryn Stockett**THE HELP	1440697663	9781440697661	2012-03-10	56	10	10	THE HELP
2438		William Landay	William Landay**DEFENDING JACOB	0345527593	9780345527592	2012-03-10	6	8	9	DEFENDING JACOB
2439		Stieg Larsson	Stieg Larsson**THE GIRL WITH THE DRAGON TATTOO	0307272117	9780307272119	2012-03-10	0	0	16	THE GIRL WITH THE DRAGON TATTOO
2440		Fredrik Backman	Fredrik Backman**A MAN CALLED OVE	1476738025	9781476738024	2016-04-30	0	0	19	A MAN CALLED OVE
2441		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	1594633665	9781594633669	2016-04-30	62	5	8	THE GIRL ON THE TRAIN
2442		John Sandford	John Sandford**EXTREME PREY	None	9780698407107	2016-04-30	1	0	1	EXTREME PREY
2443		Harlan Coben	Harlan Coben**FOOL ME ONCE	0698404173	9780698404175	2016-04-30	6	10	15	FOOL ME ONCE
2444		Iris Johansen	Iris Johansen**HIDE AWAY	1466887206	9781466887206	2016-04-30	1	0	9	HIDE AWAY
2445		Marie Force	Marie Force**AIN'T SHE SWEET		9780698192874	2016-04-30	1	0	13	AIN'T SHE SWEET
2446		Mary Higgins Clark	Mary Higgins Clark**AS TIME GOES BY	1501131109	9781501131103	2016-04-30	3	0	14	AS TIME GOES BY
2447		David Baldacci	David Baldacci**THE LAST MILE	145558648X	9781455586486	2016-04-30	2	1	2	THE LAST MILE
2448		Rachel Hauck	Rachel Hauck**THE WEDDING DRESS	1401686311	9781401686314	2016-04-30	0	0	18	THE WEDDING DRESS
2449		Christine Feehan	Christine Feehan**FIRE BOUND	0698197755	9780698197756	2016-04-30	1	0	4	FIRE BOUND
2450		Stephanie Laurens	Stephanie Laurens**A BUCCANEER AT HEART	1459294033	9781459294035	2016-04-30	0	0	20	A BUCCANEER AT HEART
2451		Nora Roberts	Nora Roberts**THE OBSESSION	0698197003	9780698197008	2016-04-30	3	2	5	THE OBSESSION
2452		Curtis Sittenfeld	Curtis Sittenfeld**ELIGIBLE	0812997611	9780812997613	2016-04-30	0	0	16	ELIGIBLE
2453		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2016-04-30	53	14	12	THE NIGHTINGALE
2454		Susan Mallery	Susan Mallery**BEST OF MY LOVE	1459293894	9781459293892	2016-04-30	1	0	6	BEST OF MY LOVE
2455		Jojo Moyes	Jojo Moyes**ME BEFORE YOU	0143124544	9780143124542	2016-04-30	13	8	3	ME BEFORE YOU
2456		Vi Keeland and Penelope Ward	Vi Keeland and Penelope Ward**STUCK-UP SUIT	1942215398	9781942215394	2016-04-30	3	3	10	STUCK-UP SUIT
2457		Sylvia Day	Sylvia Day**ONE WITH YOU	1250109310	9781250109316	2016-04-30	4	6	11	ONE WITH YOU
2458		Shelley Noble	Shelley Noble**WHISPER BEACH	0062319183	9780062319180	2016-04-30	0	0	17	WHISPER BEACH
2459		Cynthia D'Aprix Sweeney	Cynthia D'Aprix Sweeney**THE NEST	0062414232	9780062414236	2016-04-30	6	7	7	THE NEST
2460		Gillian Flynn	Gillian Flynn**GONE GIRL	0307588386	9780307588388	2013-08-03	59	8	10	GONE GIRL
2461		Brad Thor	Brad Thor**HIDDEN ORDER	1476717117	9781476717111	2013-08-03	4	5	13	HIDDEN ORDER
2462		Liane Moriarty	Liane Moriarty**THE HUSBAND'S SECRET		9781101636237	2013-08-03	0	0	16	THE HUSBAND'S SECRET
2463		Ilona Andrews	Ilona Andrews**MAGIC RISES		9781101624876	2013-08-03	1	0	9	MAGIC RISES
2464		J Kenner	J Kenner**COMPLETE ME	0345545850	9780345545855	2013-08-03	1	0	3	COMPLETE ME
2465		Daniel Silva	Daniel Silva**THE ENGLISH GIRL	0062073206	9780062073204	2013-08-03	3	2	6	THE ENGLISH GIRL
2466		Orson Scott Card	Orson Scott Card**ENDER'S GAME	142996393X	9781429963930	2013-08-03	0	0	19	ENDER'S GAME
2467		C  J Box	C  J Box**THE HIGHWAY		9781250031921	2013-08-03	1	0	14	THE HIGHWAY
2468		H M Ward	H M Ward**THE ARRANGEMENT 9: THE FERRO FAMILY	0985547367	9780985547363	2013-08-03	0	0	20	THE ARRANGEMENT 9: THE FERRO FAMILY
2469		James Patterson and Howard Roughan	James Patterson and Howard Roughan**SECOND HONEYMOON	0316211192	9780316211192	2013-08-03	6	7	11	SECOND HONEYMOON
2470		Neil Gaiman	Neil Gaiman**THE OCEAN AT THE END OF THE LANE	None	9780062255679	2013-08-03	0	0	17	THE OCEAN AT THE END OF THE LANE
2471		Susan Mallery	Susan Mallery**THREE LITTLE WORDS	1460316487	9781460316481	2013-08-03	1	0	4	THREE LITTLE WORDS
2472		A S A Harrison	A S A Harrison**THE SILENT WIFE		9781101608067	2013-08-03	2	11	15	THE SILENT WIFE
2473		Robert Galbraith	Robert Galbraith**THE CUCKOO'S CALLING	0316206865	9780316206860	2013-08-03	3	1	1	THE CUCKOO'S CALLING
2474		Dan Brown	Dan Brown**INFERNO	0385537867	9780385537865	2013-08-03	12	3	5	INFERNO
2475		Ryan Winfield	Ryan Winfield**JANE'S MELODY	None	A00B00DFNF98W	2013-08-03	1	0	7	JANE'S MELODY
2476		Gena Showalter	Gena Showalter**THE DARKEST CRAVING	1460316495	9781460316498	2013-08-03	1	0	12	THE DARKEST CRAVING
2477		Jessica Sorensen	Jessica Sorensen**THE REDEMPTION OF CALLIE AND KAYDEN	None	9781455576470	2013-08-03	1	0	2	THE REDEMPTION OF CALLIE AND KAYDEN
2478		Khaled Hosseini	Khaled Hosseini**AND THE MOUNTAINS ECHOED	None	9781101626276	2013-08-03	11	4	8	AND THE MOUNTAINS ECHOED
2479		J K Rowling	J K Rowling**THE CASUAL VACANCY	0316228583	9780316228589	2013-08-03	0	0	18	THE CASUAL VACANCY
2480		Paula Hawkins	Paula Hawkins**THE GIRL ON THE TRAIN	1594633665	9781594633669	2016-05-28	66	7	5	THE GIRL ON THE TRAIN
2481		Laura Griffin	Laura Griffin**DEEP DARK	1476779287	9781476779287	2016-05-28	1	0	15	DEEP DARK
2482		John Sandford	John Sandford**EXTREME PREY	None	9780698407107	2016-05-28	5	8	12	EXTREME PREY
2483		Stephanie Danler	Stephanie Danler**SWEETBITTER	110187595X	9781101875957	2016-05-28	0	0	20	SWEETBITTER
2484		Marie Force	Marie Force**DESIRE AFTER DARK	1942295502	9781942295501	2016-05-28	0	0	19	DESIRE AFTER DARK
2485		David Baldacci	David Baldacci**THE LAST MILE	145558648X	9781455586486	2016-05-28	6	4	4	THE LAST MILE
2486		Heather Graham	Heather Graham**HAUNTED DESTINY	1459294149	9781459294141	2016-05-28	1	0	9	HAUNTED DESTINY
2487		Joe Hill	Joe Hill**THE FIREMAN	0062200631	9780062200631	2016-05-28	0	0	16	THE FIREMAN
2488		Cynthia D'Aprix Sweeney	Cynthia D'Aprix Sweeney**THE NEST	0062414232	9780062414236	2016-05-28	10	12	8	THE NEST
2489		Fredrik Backman	Fredrik Backman**A MAN CALLED OVE	1476738025	9781476738024	2016-05-28	2	0	10	A MAN CALLED OVE
2490		Nora Roberts	Nora Roberts**THE OBSESSION	0698197003	9780698197008	2016-05-28	6	0	14	THE OBSESSION
2491		Danielle Steel	Danielle Steel**THE APARTMENT	0804179670	9780804179676	2016-05-28	0	0	17	THE APARTMENT
2492		Anthony Doerr	Anthony Doerr**ALL THE LIGHT WE CANNOT SEE	1476746583	9781476746586	2016-05-28	0	0	18	ALL THE LIGHT WE CANNOT SEE
2493		Kristin Hannah	Kristin Hannah**THE NIGHTINGALE	1466850604	9781466850606	2016-05-28	57	14	11	THE NIGHTINGALE
2494		Justin Cronin	Justin Cronin**THE CITY OF MIRRORS	0804177643	9780804177641	2016-05-28	1	0	2	THE CITY OF MIRRORS
